firm_ID,quarter,trading_date
555404,6/30/2017,5/3/2017
555404,9/30/2017,7/28/2017
555404,12/31/2017,10/23/2017
555404,3/31/2018,1/31/2018
BMQX2M,9/30/2017,8/24/2017
BMQX2M,12/31/2017,11/16/2017
BMQX2M,6/30/2018,5/9/2018
B1VVGZ,9/30/2012,7/19/2012
B1VVGZ,6/30/2017,4/27/2017
BXDZ9Q,3/31/2016,2/9/2016
BXDZ9Q,6/30/2016,4/20/2016
BXDZ9Q,9/30/2016,7/15/2016
BXDZ9Q,12/31/2016,10/19/2016
BXDZ9Q,6/30/2017,4/26/2017
BXDZ9Q,9/30/2017,7/18/2017
BXDZ9Q,12/31/2017,10/18/2017
BXDZ9Q,3/31/2018,2/7/2018
B97C73,6/30/2018,4/23/2018
B97C73,9/30/2018,7/18/2018
B97C73,9/30/2016,7/21/2016
B97C73,3/31/2018,2/2/2018
B97C73,12/31/2018,10/18/2018
B97C73,3/31/2019,2/13/2019
B97C73,6/30/2019,4/24/2019
B97C73,9/30/2019,7/17/2019
595937,3/31/2019,1/25/2019
595937,6/30/2018,4/20/2018
595937,9/30/2018,7/18/2018
595937,12/31/2018,10/18/2018
B97C73,9/30/2013,7/18/2013
B97C73,12/31/2013,10/22/2013
B97C73,3/31/2014,2/7/2014
B97C73,9/30/2014,7/16/2014
B97C73,12/31/2014,10/23/2014
B97C73,3/31/2015,1/30/2015
B97C73,6/30/2015,4/21/2015
B97C73,9/30/2015,7/21/2015
B97C73,12/31/2015,10/21/2015
B97C73,3/31/2016,1/28/2016
B97C73,6/30/2016,4/21/2016
B97C73,12/31/2016,10/20/2016
B97C73,3/31/2017,1/26/2017
B97C73,6/30/2017,4/24/2017
B97C73,9/30/2017,7/19/2017
B97C73,12/31/2017,10/19/2017
595937,6/30/2016,4/21/2016
595937,9/30/2016,7/19/2016
595937,12/31/2016,10/21/2016
595937,3/31/2017,1/26/2017
595937,6/30/2017,4/25/2017
595937,9/30/2017,7/18/2017
595937,12/31/2017,10/20/2017
595937,3/31/2018,1/31/2018
BN791J,12/31/2018,10/24/2018
BN791J,3/31/2019,2/7/2019
BMSKPJ,1/31/2015,12/16/2014
BMSKPJ,4/30/2015,3/25/2015
BMSKPJ,7/31/2015,6/30/2015
BMSKPJ,10/31/2015,9/22/2015
BMSKPJ,1/31/2016,4/5/2016
BMSKPJ,4/30/2016,4/5/2016
BMSKPJ,7/31/2016,9/28/2016
BMSKPJ,10/31/2016,9/28/2016
BMSKPJ,1/31/2017,3/28/2017
BMSKPJ,4/30/2017,3/28/2017
BMSKPJ,7/31/2017,9/26/2017
BMSKPJ,10/31/2017,9/26/2017
BMSKPJ,1/31/2018,4/17/2018
BMSKPJ,4/30/2018,4/17/2018
BMSKPJ,7/31/2018,9/26/2018
BMSKPJ,10/31/2018,9/26/2018
BMSKPJ,1/31/2019,4/3/2019
BMSKPJ,4/30/2019,4/3/2019
BMSKPJ,7/31/2019,9/24/2019
BMSKPJ,10/31/2019,9/24/2019
B9GQVG,11/30/2019,11/27/2019
BZ6VT5,10/31/2016,1/4/2017
BZ6VT5,1/31/2017,1/4/2017
BZ6VT5,4/30/2017,7/10/2017
B06727,3/31/2015,4/30/2015
BLRLH1,3/31/2016,4/25/2016
BLRLH1,9/30/2016,8/26/2016
BLRLH1,12/31/2016,4/27/2017
BLRLH1,3/31/2017,4/27/2017
BLRLH1,6/30/2017,4/27/2017
BLRLH1,12/31/2017,3/22/2018
BLRLH1,3/31/2018,3/22/2018
BLRLH1,12/31/2018,4/26/2019
BFFK8T,12/31/2018,11/27/2018
BFFK8T,3/31/2019,2/28/2019
BFFK8T,6/30/2019,5/28/2019
BJTNFH,6/30/2014,6/5/2014
BJTNFH,9/30/2014,11/25/2014
BJTNFH,12/31/2014,11/25/2014
BJTNFH,3/31/2015,6/2/2015
BJTNFH,6/30/2015,6/2/2015
BJTNFH,9/30/2015,11/24/2015
BJTNFH,12/31/2015,11/24/2015
BJTNFH,3/31/2016,1/12/2016
BJTNFH,6/30/2016,6/8/2016
BJTNFH,9/30/2016,11/22/2016
BJTNFH,12/31/2016,11/22/2016
BJTNFH,3/31/2017,1/12/2017
BJTNFH,6/30/2017,6/6/2017
BJTNFH,9/30/2017,11/21/2017
BJTNFH,12/31/2017,11/21/2017
BJTNFH,3/31/2018,6/5/2018
BJTNFH,6/30/2018,6/5/2018
BJTNFH,9/30/2018,11/20/2018
BJTNFH,12/31/2018,11/20/2018
BJTNFH,3/31/2019,6/4/2019
BJTNFH,6/30/2019,6/4/2019
BJTNFH,9/30/2019,11/19/2019
B5BLXT,9/30/2012,8/9/2012
B5BLXT,12/31/2012,10/31/2012
B5BLXT,12/31/2013,11/4/2013
B5BLXT,3/31/2014,3/28/2014
B61D2N,3/31/2013,2/13/2013
B61D2N,6/30/2013,4/18/2013
B61D2N,9/30/2013,7/30/2013
B61D2N,12/31/2015,10/21/2015
B61D2N,12/31/2016,10/21/2016
B61D2N,3/31/2017,2/14/2017
B61D2N,6/30/2017,4/20/2017
B61D2N,9/30/2017,7/21/2017
B61D2N,12/31/2017,10/20/2017
B61D2N,3/31/2018,2/12/2018
B61D2N,6/30/2018,4/19/2018
B61D2N,9/30/2018,7/20/2018
B61D2N,12/31/2018,10/19/2018
B61D2N,3/31/2019,1/21/2019
BMTRW1,12/31/2015,11/17/2015
BMTRW1,3/31/2016,1/15/2016
BMTRW1,6/30/2016,5/27/2016
BMTRW1,3/31/2017,5/25/2017
BMTRW1,6/30/2017,5/25/2017
BMTRW1,9/30/2017,7/12/2017
BMTRW1,12/31/2017,11/14/2017
BMTRW1,3/31/2018,5/30/2018
BMTRW1,6/30/2018,5/30/2018
BMTRW1,9/30/2018,11/13/2018
BMTRW1,12/31/2018,11/13/2018
BMTRW1,3/31/2019,5/23/2019
BMTRW1,6/30/2019,5/23/2019
BMTRW1,9/30/2019,11/12/2019
BMTRW1,12/31/2019,11/12/2019
313486,6/30/2013,4/24/2013
313486,9/30/2013,7/30/2013
BYQ0HV,10/31/2017,1/25/2018
BYQ0HV,1/31/2018,1/25/2018
BYQ0HV,4/30/2018,6/26/2018
BG6L72,8/31/2014,10/13/2014
BG6L72,11/30/2014,10/13/2014
BG6L72,2/28/2015,5/6/2015
BG6L72,5/31/2016,4/26/2016
BG6L72,8/31/2016,9/27/2016
BG6L72,11/30/2016,9/27/2016
BG6L72,2/28/2017,4/26/2017
BG6L72,5/31/2017,4/26/2017
BG6L72,8/31/2017,6/9/2017
BG6L72,11/30/2017,9/27/2017
BG6L72,2/28/2018,4/25/2018
BG6L72,5/31/2018,4/25/2018
BG6L72,8/31/2018,9/26/2018
BG6L72,11/30/2018,9/26/2018
BG6L72,2/28/2019,4/24/2019
BG6L72,5/31/2019,4/24/2019
BG6L72,11/30/2019,9/25/2019
BB9788,3/31/2014,3/31/2014
BJVD3B,9/30/2014,7/29/2014
BJVD3B,12/31/2014,2/26/2015
BJVD3B,12/31/2015,3/11/2016
BJVD3B,3/31/2016,3/11/2016
BJVD3B,6/30/2016,9/27/2016
BJVD3B,9/30/2016,9/27/2016
BJVD3B,12/31/2016,4/25/2017
BJVD3B,3/31/2017,4/25/2017
BJVD3B,6/30/2017,9/27/2017
BJVD3B,9/30/2017,9/27/2017
BJVD3B,3/31/2019,5/1/2019
B89J24,12/31/2014,3/3/2015
B89J24,3/31/2015,3/3/2015
B89J24,12/31/2015,3/2/2016
B89J24,3/31/2016,3/2/2016
B89J24,6/30/2016,9/28/2016
B89J24,9/30/2016,9/28/2016
B89J24,12/31/2016,3/15/2017
B89J24,3/31/2017,3/15/2017
B89J24,6/30/2017,9/28/2017
B89J24,9/30/2017,9/28/2017
B9895B,3/31/2014,2/14/2014
B9895B,6/30/2014,5/16/2014
B9895B,9/30/2014,8/8/2014
B9895B,12/31/2014,11/6/2014
B9895B,3/31/2015,2/25/2015
B9895B,6/30/2015,5/15/2015
B9895B,9/30/2015,8/13/2015
B9895B,12/31/2015,11/5/2015
B9895B,3/31/2016,2/19/2016
B9895B,6/30/2016,8/12/2016
B9895B,9/30/2016,8/11/2016
B9895B,12/31/2016,11/3/2016
341473,9/30/2012,7/24/2012
341473,12/31/2012,10/23/2012
341473,3/31/2013,2/21/2013
341473,3/31/2014,2/26/2014
341473,6/30/2014,4/30/2014
BF448H,9/30/2018,8/7/2018
BF448H,12/31/2018,4/5/2019
BF448H,3/31/2019,4/5/2019
BC7H5F,1/31/2017,1/30/2017
BC7H5F,4/30/2017,7/17/2017
B3Q74M,3/31/2017,3/27/2017
B3Q74M,12/31/2018,3/26/2019
BH3XCL,3/31/2018,6/28/2018
B8KJH5,12/31/2017,3/7/2018
B8KJH5,3/31/2018,3/7/2018
B8KJH5,6/30/2018,8/14/2018
B71N6K,3/31/2013,4/11/2013
B71N6K,6/30/2013,4/18/2013
B71N6K,9/30/2013,8/29/2013
B71N6K,12/31/2013,4/9/2014
BD8QVC,8/31/2017,8/31/2017
BD8QVC,11/30/2017,4/10/2018
BD8QVC,2/28/2018,4/10/2018
BD8QVC,5/31/2018,8/30/2018
BD8QVC,8/31/2018,8/30/2018
BD8QVC,11/30/2018,3/28/2019
BRJ9BJ,12/31/2015,3/14/2016
BRJ9BJ,3/31/2019,3/26/2019
BRJ9BJ,6/30/2019,7/23/2019
BRJ9BJ,9/30/2019,7/23/2019
BRJ9BJ,12/31/2019,-1
BM4NR7,9/30/2018,9/18/2018
BM4NR7,12/31/2018,4/16/2019
BM4NR7,3/31/2019,4/16/2019
B4QMVR,12/31/2014,11/12/2014
B4QMVR,3/31/2015,6/10/2015
B4QMVR,6/30/2015,6/10/2015
B4QMVR,9/30/2015,11/11/2015
B4QMVR,12/31/2015,11/11/2015
B4QMVR,3/31/2016,6/9/2016
B4QMVR,6/30/2016,6/9/2016
B4QMVR,9/30/2016,11/9/2016
B4QMVR,12/31/2016,11/9/2016
B4QMVR,3/31/2017,6/8/2017
B4QMVR,12/31/2017,11/9/2017
B4QMVR,6/30/2018,6/19/2018
B4QMVR,9/30/2018,11/14/2018
BCKFY5,6/30/2014,4/29/2014
BCKFY5,9/30/2014,8/27/2014
BCKFY5,12/31/2014,10/23/2014
BCKFY5,3/31/2015,3/11/2015
BCKFY5,6/30/2015,7/29/2015
BCKFY5,9/30/2015,7/29/2015
BCKFY5,12/31/2015,10/22/2015
BCKFY5,3/31/2016,3/8/2016
BCKFY5,6/30/2016,7/29/2016
BCKFY5,9/30/2016,7/29/2016
BCKFY5,12/31/2016,3/8/2017
BCKFY5,3/31/2017,3/8/2017
BCKFY5,6/30/2017,7/27/2017
BCKFY5,9/30/2017,7/27/2017
BCKFY5,12/31/2017,2/28/2018
BCKFY5,3/31/2018,2/28/2018
BCKFY5,6/30/2018,5/17/2018
BCKFY5,9/30/2018,7/30/2018
BCKFY5,12/31/2018,2/28/2019
BJVWTM,9/30/2014,8/28/2014
BJVWTM,12/31/2015,3/22/2016
B943Y7,12/31/2013,11/14/2013
317180,9/30/2012,7/25/2012
B580MF,3/31/2017,5/12/2017
B580MF,6/30/2017,9/21/2017
B580MF,9/30/2017,9/21/2017
B580MF,12/31/2017,4/10/2018
B580MF,3/31/2018,4/10/2018
B580MF,6/30/2018,9/20/2018
B580MF,9/30/2018,9/20/2018
B580MF,12/31/2018,3/28/2019
B580MF,3/31/2019,3/28/2019
B580MF,6/30/2019,9/20/2019
B580MF,9/30/2019,9/20/2019
B580MF,12/31/2019,3/19/2020
BRS65X,6/30/2015,5/6/2015
BRS65X,6/30/2016,5/3/2016
BRS65X,9/30/2016,7/29/2016
BRS65X,12/31/2016,11/2/2016
BRS65X,9/30/2017,7/27/2017
BRS65X,12/31/2017,11/2/2017
BRS65X,3/31/2018,2/15/2018
BRS65X,6/30/2018,5/2/2018
BRS65X,9/30/2018,7/25/2018
BRS65X,12/31/2018,11/1/2018
BRS65X,3/31/2019,2/14/2019
BRS65X,6/30/2019,5/2/2019
B09LSH,12/31/2014,11/6/2014
B09LSH,6/30/2015,5/6/2015
B09LSH,9/30/2015,8/6/2015
B09LSH,12/31/2015,11/6/2015
B09LSH,3/31/2016,3/3/2016
B09LSH,6/30/2016,5/5/2016
B09LSH,9/30/2016,8/4/2016
B09LSH,12/31/2016,11/3/2016
B09LSH,3/31/2017,3/8/2017
B09LSH,6/30/2017,5/4/2017
B09LSH,9/30/2017,8/3/2017
B09LSH,12/31/2017,11/9/2017
B09LSH,3/31/2018,3/9/2018
B09LSH,6/30/2018,5/2/2018
B09LSH,9/30/2018,8/2/2018
B09LSH,12/31/2018,11/8/2018
B09LSH,3/31/2019,3/7/2019
B09LSH,6/30/2019,5/1/2019
BD45SH,9/30/2018,12/13/2018
BD45SH,12/31/2018,12/13/2018
BD45SH,12/31/2019,12/18/2019
BYXJC2,6/30/2018,8/9/2018
BF4X3P,9/30/2018,9/18/2018
BF4X3P,12/31/2018,4/3/2019
BBQ385,9/30/2017,9/19/2017
BBQ385,6/30/2018,9/18/2018
BBQ385,9/30/2018,9/18/2018
BBQ385,12/31/2018,4/8/2019
BBQ385,3/31/2019,4/8/2019
BBQ385,6/30/2019,9/18/2019
BBQ385,9/30/2019,9/18/2019
BBQ385,12/31/2019,-1
BH366C,6/30/2014,4/29/2014
BH366C,9/30/2014,9/2/2014
B1VZK3,6/30/2012,8/23/2012
BZC0LP,3/31/2017,4/3/2017
BZC0LP,9/30/2018,9/10/2018
BZC0LP,12/31/2018,4/9/2019
BYNVD0,5/31/2016,4/19/2016
BYNVD0,8/31/2016,11/15/2016
BYNVD0,11/30/2017,11/14/2017
BYNVD0,2/28/2018,4/11/2018
BYNVD0,5/31/2018,4/11/2018
BYNVD0,8/31/2018,11/13/2018
BYNVD0,1/31/2019,12/19/2018
BYNVD0,4/30/2019,3/15/2019
BYNVD0,7/31/2019,6/17/2019
BJ3VW9,5/31/2017,7/24/2017
BJ3VW9,8/31/2018,7/23/2018
BJ3VW9,11/30/2018,2/18/2019
BJ3VW9,2/28/2019,2/18/2019
BJ3VW9,5/31/2019,7/23/2019
BJ3VW9,8/31/2019,7/23/2019
BSL71W,9/30/2019,12/3/2019
BZ6STL,9/30/2016,7/27/2016
BZ6STL,12/31/2016,10/26/2016
BZ6STL,3/31/2017,2/22/2017
BZ6STL,6/30/2017,4/26/2017
BZ6STL,9/30/2017,7/25/2017
BZ6STL,12/31/2017,10/25/2017
BZ6STL,3/31/2018,2/21/2018
BZ6STL,6/30/2018,4/25/2018
BZ6STL,9/30/2018,7/24/2018
BZ6STL,12/31/2018,10/24/2018
BZ6STL,3/31/2019,2/26/2019
BZ6STL,6/30/2019,5/1/2019
BZ6STL,9/30/2019,7/24/2019
BZ6STL,12/31/2019,10/23/2019
BZ6C4F,2/28/2018,4/26/2018
BQSBH5,6/30/2018,9/25/2018
BQSBH5,9/30/2018,9/25/2018
BYV249,9/30/2019,9/9/2019
B8HX8Z,6/30/2015,5/21/2015
B8HX8Z,9/30/2015,11/12/2015
B8HX8Z,6/30/2016,5/25/2016
B8HX8Z,9/30/2016,11/10/2016
B8HX8Z,3/31/2017,5/24/2017
B8HX8Z,6/30/2017,5/24/2017
B8HX8Z,9/30/2017,11/16/2017
B8HX8Z,12/31/2017,11/16/2017
B8HX8Z,3/31/2018,5/24/2018
B8HX8Z,9/30/2018,11/15/2018
B8HX8Z,12/31/2018,11/15/2018
BH3VJ7,9/30/2019,8/14/2019
BH3VJ7,12/31/2019,3/9/2020
B7FC07,9/30/2018,8/20/2018
B7FC07,12/31/2018,3/7/2019
B7FC07,3/31/2019,3/7/2019
B7FC07,6/30/2019,8/22/2019
B3MBS7,8/31/2012,6/26/2012
B3MBS7,11/30/2012,9/18/2012
B3MBS7,2/28/2013,2/7/2013
B3MBS7,5/31/2013,3/14/2013
B3MBS7,8/31/2013,7/2/2013
B3MBS7,11/30/2013,9/12/2013
B3MBS7,2/28/2014,2/4/2014
B3MBS7,2/28/2014,2/4/2014
B3MBS7,5/31/2014,7/2/2014
B3MBS7,8/31/2014,7/2/2014
B3MBS7,11/30/2014,9/11/2014
B3MBS7,2/28/2015,2/3/2015
B3MBS7,5/31/2015,6/30/2015
B3MBS7,8/31/2015,6/30/2015
B3MBS7,11/30/2015,2/2/2016
B3MBS7,2/29/2016,2/2/2016
B3MBS7,5/31/2016,3/15/2016
B3MBS7,8/31/2016,6/28/2016
B3MBS7,11/30/2016,9/13/2016
B3MBS7,2/28/2017,1/31/2017
B3MBS7,5/31/2017,7/6/2017
B3MBS7,8/31/2017,7/6/2017
B3MBS7,11/30/2017,9/19/2017
B3MBS7,2/28/2018,2/6/2018
B3MBS7,5/31/2018,7/10/2018
B3MBS7,8/31/2018,7/10/2018
B3MBS7,11/30/2018,2/5/2019
B3MBS7,2/28/2019,2/5/2019
B3MBS7,5/31/2019,7/9/2019
B3MBS7,8/31/2019,7/9/2019
B3MBS7,11/30/2019,2/11/2020
BM7S7K,9/30/2014,3/17/2015
BM7S7K,12/31/2014,3/17/2015
BM7S7K,6/30/2015,8/26/2015
BM7S7K,9/30/2015,8/26/2015
BM7S7K,12/31/2015,3/17/2016
BM7S7K,6/30/2017,8/24/2017
BM7S7K,9/30/2017,8/24/2017
BM7S7K,12/31/2017,3/15/2018
BM7S7K,3/31/2018,3/15/2018
BM7S7K,3/31/2019,3/14/2019
BM7S7K,6/30/2019,8/21/2019
BM7S7K,9/30/2019,8/21/2019
BYM1K7,3/31/2018,5/10/2018
BYM1K7,6/30/2018,5/10/2018
BYM1K7,9/30/2018,11/28/2018
BYM1K7,6/30/2019,5/14/2019
BM4NV5,9/30/2017,11/27/2017
BM4NV5,12/31/2017,11/27/2017
BM4NV5,3/31/2018,5/15/2018
BJ62K6,9/30/2014,12/4/2014
BJ62K6,12/31/2014,12/4/2014
BJ62K6,3/31/2015,1/21/2015
BJ62K6,6/30/2015,6/4/2015
BJ62K6,9/30/2015,11/24/2015
BJ62K6,6/30/2016,5/26/2016
BJ62K6,9/30/2016,11/24/2016
BJ62K6,12/31/2016,11/24/2016
BJ62K6,3/31/2017,5/25/2017
BJ62K6,6/30/2017,5/25/2017
BJ62K6,9/30/2017,11/28/2017
BJ62K6,12/31/2017,11/28/2017
BJ62K6,3/31/2018,5/22/2018
BJ62K6,6/30/2018,5/22/2018
BJ62K6,9/30/2018,11/27/2018
BJ62K6,12/31/2018,11/27/2018
BJ62K6,3/31/2019,5/22/2019
BJ62K6,6/30/2019,5/22/2019
BJ62K6,9/30/2019,11/26/2019
BJ62K6,12/31/2019,11/26/2019
BGXQNP,3/31/2019,3/5/2019
BBT3PS,3/31/2014,2/19/2014
BBT3PS,6/30/2014,4/2/2014
BBT3PS,12/31/2014,2/25/2015
BBT3PS,3/31/2015,2/25/2015
BBT3PS,6/30/2015,4/16/2015
BBT3PS,9/30/2015,8/27/2015
BBT3PS,9/30/2016,9/5/2016
BBT3PS,12/31/2016,2/7/2017
BBT3PS,9/30/2017,8/7/2017
BBT3PS,12/31/2017,2/14/2018
BBT3PS,3/31/2018,2/14/2018
BBT3PS,6/30/2018,5/1/2018
BBT3PS,9/30/2018,8/13/2018
BBT3PS,12/31/2018,11/20/2018
BBT3PS,3/31/2019,2/12/2019
BBT3PS,6/30/2019,8/13/2019
BBT3PS,9/30/2019,8/13/2019
BBT3PS,12/31/2019,2/12/2020
BKRC5K,3/31/2018,3/20/2018
BKRC5K,6/30/2018,8/14/2018
BKRC5K,9/30/2018,8/14/2018
BKRC5K,6/30/2019,8/13/2019
BKRC5K,9/30/2019,8/13/2019
BKRC5K,12/31/2019,11/19/2019
BJ34VB,9/30/2014,11/28/2014
BJ34VB,12/31/2014,11/28/2014
B7N0K0,3/31/2014,3/4/2014
B7N0K0,9/30/2014,7/22/2014
B7N0K0,12/31/2014,5/19/2015
B7N0K0,3/31/2015,1/23/2015
BZB2KR,6/30/2019,5/23/2019
BDCXV2,12/31/2018,3/12/2019
B99PCP,3/31/2019,3/25/2019
B99PCP,9/30/2019,9/17/2019
BZ00SF,12/31/2017,11/22/2017
BZ00SF,12/31/2018,11/27/2018
BZ00SF,3/31/2019,6/11/2019
B01C3S,3/31/2013,2/4/2013
B01C3S,6/30/2013,5/2/2013
B01C3S,9/30/2014,8/7/2014
B01C3S,12/31/2014,11/6/2014
B01C3S,3/31/2015,2/9/2015
B01C3S,6/30/2015,5/7/2015
B01C3S,9/30/2015,8/6/2015
B01C3S,12/31/2015,11/5/2015
B01C3S,6/30/2016,5/4/2016
B01C3S,9/30/2016,8/4/2016
B01C3S,12/31/2016,11/3/2016
B01C3S,3/31/2017,2/6/2017
B01C3S,6/30/2017,5/4/2017
B01C3S,9/30/2017,8/3/2017
B01C3S,12/31/2017,11/2/2017
B01C3S,3/31/2018,2/5/2018
B01C3S,6/30/2018,5/10/2018
B01C3S,9/30/2018,8/9/2018
B7TW1V,12/31/2016,12/23/2016
B7TW1V,3/31/2017,6/29/2017
B7TW1V,6/30/2017,6/29/2017
B0FVQX,12/31/2013,12/19/2013
B0FVQX,3/31/2014,2/14/2014
B0FVQX,6/30/2014,6/6/2014
B0FVQX,9/30/2014,4/10/2015
B0FVQX,12/31/2014,12/16/2014
BVRZ8S,12/31/2015,3/21/2016
BVRZ8S,9/30/2016,3/29/2017
BVRZ8S,6/30/2017,9/7/2017
BVRZ8S,12/31/2017,3/22/2018
BVRZ8S,3/31/2018,3/22/2018
BVRZ8S,6/30/2018,9/11/2018
B2QKY0,12/31/2015,10/23/2015
B2QKY0,3/31/2016,2/11/2016
BYZDVK,10/31/2016,10/19/2016
BYZDVK,1/31/2017,3/22/2017
BYZDVK,4/30/2017,3/22/2017
BYZDVK,7/31/2017,10/18/2017
BYZDVK,10/31/2017,10/18/2017
BYZDVK,1/31/2018,3/21/2018
BYZDVK,4/30/2018,3/21/2018
BYZDVK,7/31/2018,10/17/2018
BYZDVK,10/31/2018,10/17/2018
BYZDVK,1/31/2019,3/19/2019
BYZDVK,7/31/2019,10/23/2019
BYZDVK,10/31/2019,10/23/2019
BNLPYF,9/30/2015,8/21/2015
BNLPYF,12/31/2015,3/17/2016
BNLPYF,9/30/2017,9/15/2017
BNLPYF,6/30/2018,9/18/2018
BNLPYF,9/30/2018,9/18/2018
BNLPYF,12/31/2018,2/28/2019
BNLPYF,3/31/2019,2/28/2019
BNLPYF,6/30/2019,9/16/2019
BNLPYF,9/30/2019,9/16/2019
BF0FMG,6/30/2018,9/19/2018
BF0FMG,9/30/2018,9/19/2018
BF0FMG,12/31/2018,3/21/2019
BLT1Y0,1/31/2015,4/30/2015
BLT1Y0,4/30/2017,3/29/2017
BLT1Y0,7/31/2017,9/22/2017
BLT1Y0,10/31/2017,9/22/2017
BLT1Y0,1/31/2018,4/12/2018
BLT1Y0,4/30/2018,4/12/2018
BLT1Y0,7/31/2018,9/27/2018
BLT1Y0,10/31/2018,9/27/2018
BLT1Y0,1/31/2019,4/4/2019
BLT1Y0,4/30/2019,4/4/2019
BLT1Y0,7/31/2019,9/19/2019
BLT1Y0,10/31/2019,9/19/2019
BMQX2Q,12/31/2014,10/24/2014
BMQX2Q,3/31/2015,2/25/2015
BD6GN0,6/30/2016,5/24/2016
BD6GN0,9/30/2016,7/28/2016
BD6RF2,12/31/2017,1/15/2018
BD6RF2,6/30/2019,5/21/2019
BD6RF2,9/30/2019,1/14/2020
